gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;Previsao_Churn;Probabilidade_Churn
0;0;0;0;2;1;0;2;1;1;1;1;1;1;0;0;1;3.0610517396746335;3.586292865338835;0;0;0.1
0;0;1;1;55;1;2;2;1;1;1;1;1;1;2;1;1;3.2827891506118534;7.236339342754344;0;0;0.02
1;1;1;0;41;1;0;1;0;2;0;0;2;2;0;1;2;4.559649670686282;8.256464588524715;0;0;0.12
0;0;1;1;17;1;2;1;2;0;2;0;2;2;0;1;2;4.65586330030361;7.464223260626829;1;1;0.82
0;0;0;0;30;1;0;1;0;0;0;2;2;2;1;1;0;4.558078578454241;7.8781932289267385;0;0;0.06
1;0;0;0;17;1;0;0;2;2;0;0;0;0;1;0;3;4.044804116661965;6.854301758248047;0;0;0.02
0;0;1;1;16;1;0;0;2;2;0;2;0;2;2;0;0;4.237723145067448;7.01737172530546;0;0;0.01
1;0;0;0;72;1;2;2;1;1;1;1;1;1;2;0;0;3.248434627109745;7.48358181696554;0;0;0.0
1;0;0;0;9;1;2;1;0;0;0;0;0;0;0;1;2;4.347046915777855;6.530658944924416;0;0;0.25
0;0;0;0;1;1;0;1;0;2;0;0;0;0;0;0;2;4.3221439250725044;4.3221439250725044;0;0;0.36
1;0;0;1;23;1;0;0;0;2;0;2;0;0;0;0;2;4.0100567456995115;7.180412542165808;0;0;0.07
1;0;0;1;8;1;0;2;1;1;1;1;1;1;0;0;0;3.017982882488811;5.076423034634259;0;0;0.03
1;0;1;1;19;0;1;0;2;2;0;0;0;0;0;1;3;3.5821290841670557;6.415424237852311;0;0;0.07
0;0;0;0;7;1;2;0;2;0;0;0;0;0;0;1;2;4.000949214622548;6.004750891433717;0;0;0.13
1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;2;4.257738109130536;4.257738109130536;1;1;1.0
1;0;0;0;61;1;2;1;2;0;2;0;2;2;1;0;2;4.653960350157523;8.758483097202955;0;0;0.05
0;0;1;0;57;1;0;0;2;2;0;2;2;0;2;1;1;4.267597343922845;8.324978862112602;0;0;0.0
1;0;0;0;9;1;0;1;0;0;0;0;0;2;0;1;2;4.404277243608702;6.5710230085550645;1;0;0.42
1;0;0;1;15;1;0;0;2;0;2;0;0;2;1;0;3;4.18737942818929;6.858302395262607;0;0;0.04
0;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.027715319407042;3.027715319407042;0;0;0.3667142857142857
0;0;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;3.8480176754522337;6.228412379398589;0;0;0.09
1;0;0;0;54;1;0;2;1;1;1;1;1;1;2;0;3;3.044522437723423;7.048082279073415;0;0;0.0
1;0;1;1;4;1;0;0;0;0;0;0;0;0;0;0;2;3.824284091120139;5.139614675352716;0;0;0.11
0;0;0;0;7;1;0;1;0;0;0;0;2;0;0;1;3;4.398146016553765;6.268527940411622;1;1;0.84
0;0;1;0;20;1;0;2;1;1;1;1;1;1;1;0;3;3.0610517396746335;5.976731547505917;0;0;0.01
0;0;0;1;26;0;1;0;2;0;0;2;0;2;0;0;3;3.845883202923601;7.045776576879511;0;0;0.15
1;1;1;0;36;1;2;1;0;0;0;0;0;2;0;1;2;4.443827035579329;8.01387266713602;1;1;0.59
0;0;1;0;53;1;2;1;0;2;2;2;2;2;1;1;0;4.70002571700077;8.651584214452642;0;0;0.04
1;0;0;0;3;1;0;0;0;0;0;2;2;2;0;1;2;4.253482783560398;5.259316629198304;1;0;0.23
0;0;0;0;68;0;1;0;2;2;2;2;2;2;2;0;1;4.179757440070231;8.420814440893524;0;0;0.0
1;0;1;1;72;1;2;0;2;2;2;2;2;2;2;1;1;4.519612297626445;8.763834495418493;0;0;0.0
1;0;0;0;12;1;2;2;1;1;1;1;1;1;1;0;1;3.2561716096118976;5.639777144680289;0;0;0.05
0;1;1;1;34;1;2;1;0;2;0;0;0;0;0;1;3;4.389498649512583;7.908129773227916;1;0;0.22
0;0;1;0;68;1;2;1;2;2;0;0;0;0;2;1;0;4.450852825603734;8.65033325748251;0;0;0.01
0;0;0;1;50;1;0;0;2;0;2;2;2;0;1;1;1;4.273884476054178;8.154543290060365;0;0;0.03
0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;1;2;3.6230067099632284;3.6230067099632284;1;1;0.99
0;1;0;0;41;1;2;1;0;2;2;0;2;2;0;1;2;4.657762636107262;8.327230515486256;0;0;0.19
1;1;1;0;30;1;2;1;0;0;0;2;2;2;0;1;2;4.629862798578463;7.9788764595883075;0;0;0.17
1;0;0;0;1;1;2;0;0;2;0;0;0;0;0;0;2;4.012772908528289;4.012772908528289;0;0;0.26
1;1;1;1;29;1;2;1;0;0;2;0;2;2;0;1;2;4.653484046266642;7.994902089540969;0;0;0.34
0;0;1;1;23;1;2;0;2;2;2;2;2;2;2;1;1;4.522874943261261;7.695894406897651;0;0;0.07
1;0;0;1;60;1;0;2;1;1;1;1;1;1;2;0;3;3.0421386463681466;7.082464602773951;0;0;0.0
0;0;1;0;72;1;2;2;1;1;1;1;1;1;2;0;1;3.3123661679555396;7.557733964140704;0;0;0.0
1;0;0;1;22;1;0;1;0;2;2;0;2;0;0;1;2;4.504244267398131;7.602151678942514;1;0;0.42
1;0;0;0;72;1;0;0;2;2;2;2;2;0;2;1;0;4.33204826486764;8.582484554097485;0;0;0.01
0;1;0;0;66;1;2;1;0;2;2;0;2;2;1;0;0;4.692264892839025;8.887321235234717;0;0;0.11
0;0;1;0;72;1;2;1;0;2;2;2;2;2;2;1;2;4.710880640410205;8.987171820349468;0;0;0.01
0;1;1;0;47;1;2;1;2;0;0;0;0;0;0;0;2;4.3987608336650466;8.249797289465494;1;1;0.86
0;0;0;0;51;1;2;1;0;2;2;2;2;2;1;1;2;4.722953221644475;8.64896679002568;0;0;0.13
0;0;1;1;70;1;2;1;0;2;2;0;2;2;1;1;2;4.677490847567717;8.908964972392399;0;0;0.07
1;0;0;0;9;1;0;2;1;1;1;1;1;1;1;1;2;3.039749158970765;5.109575241951159;0;0;0.01
1;0;1;1;59;1;2;1;2;2;0;2;2;2;2;1;3;4.719391330078114;8.788166445804755;0;0;0.06
1;0;0;1;3;1;0;0;0;0;0;2;2;2;0;0;3;4.272490747605575;5.4234069773868585;0;0;0.12
1;1;1;0;38;0;1;0;0;0;0;0;0;0;0;1;2;3.2523106009544382;6.863542124305812;0;0;0.16
0;0;0;0;37;1;2;1;2;2;2;0;0;0;0;0;0;4.523960130562548;8.12660684353654;0;0;0.14
1;0;0;0;37;1;0;0;2;2;2;2;0;0;2;0;0;4.198704577546343;7.747078569699684;0;0;0.01
0;1;1;0;24;0;1;0;0;0;2;0;0;2;0;1;1;3.7293013686128518;6.83979758579891;1;1;0.66
0;0;1;1;14;1;0;0;2;2;0;2;0;0;0;0;0;4.101816577060802;6.66166290628952;0;0;0.04
1;0;1;0;72;1;2;1;2;2;0;2;2;2;2;1;1;4.709079649378603;8.968701838025728;0;0;0.01
1;0;1;0;53;0;1;0;0;2;2;2;2;2;1;1;2;4.118223836012044;8.06628605786149;1;1;0.66
0;0;1;0;8;1;2;1;0;0;0;0;0;2;0;1;2;4.45318382899021;6.6411168934587055;1;1;0.91
1;0;1;1;72;0;1;0;2;2;2;0;0;0;2;0;1;3.676300671907076;7.92443418488756;0;0;0.0
0;1;1;0;17;1;2;1;0;0;0;0;2;2;0;1;2;4.538496052720099;7.387523578282785;0;0;0.43
0;0;1;1;2;1;0;1;0;2;0;0;0;0;0;1;0;4.311470041210748;4.986342601527212;1;1;0.8
0;0;1;0;8;1;0;2;1;1;1;1;1;1;0;0;0;3.0516399054922867;5.05783689558055;1;1;0.69
0;0;1;0;48;0;1;0;0;2;2;0;0;0;1;0;3;3.5751506887855933;7.381190513529568;1;1;0.67
0;0;0;0;10;1;2;2;1;1;1;1;1;1;0;1;3;3.2386784521643803;5.602672173287069;0;0;0.03
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.0726933146901194;3.0726933146901194;0;0;0.15
0;0;0;0;29;1;0;0;2;0;2;2;0;0;1;0;1;4.07753744390572;7.4590508353018405;0;0;0.03
0;1;1;1;65;1;2;1;0;2;2;0;2;2;1;1;2;4.6862892372728835;8.86057010721098;0;0;0.15
0;0;0;0;8;1;2;0;2;2;2;0;0;0;0;1;0;4.197201947661808;6.3528906862221985;0;0;0.07
1;0;1;0;61;1;2;2;1;1;1;1;1;1;2;0;0;3.2752561583043085;7.339277921409591;0;0;0.0
0;1;0;0;45;1;2;1;0;0;2;0;2;2;1;1;0;4.6166045636137545;8.40308340112615;0;0;0.13
1;0;1;1;72;1;2;1;0;2;2;0;2;2;1;1;1;4.658236906924784;8.917310693197807;0;0;0.03
1;0;1;1;12;1;0;2;1;1;1;1;1;1;0;1;2;3.0978374964911444;5.727010600775408;0;0;0.03
1;0;0;0;7;1;2;1;0;0;0;0;2;2;0;0;2;4.576770711466393;6.462561328644976;0;1;0.88
1;0;0;0;9;1;0;0;0;0;0;0;0;0;0;1;3;3.8155121050473024;5.8555016292920445;0;0;0.5
0;1;1;0;43;1;2;1;0;0;2;2;2;2;1;1;2;4.6872108963243;8.419558311589467;1;1;0.74
1;0;1;1;58;1;2;1;0;0;2;2;0;2;2;0;0;4.557554332046428;8.62418936865003;0;0;0.06
1;1;1;0;16;1;2;1;0;0;2;0;2;2;0;1;2;4.602667055769973;7.370576929449647;1;1;0.89
1;0;1;1;2;1;0;2;1;1;1;1;1;1;0;0;3;3.0587070727153796;3.71965111278069;0;0;0.06
0;0;1;0;8;1;0;1;0;2;2;0;2;2;0;0;2;4.626442321263631;6.738034004163921;1;1;0.86
0;0;1;0;40;1;2;1;2;0;2;0;2;2;1;0;0;4.670489652108734;8.34985088340253;0;0;0.22
1;0;0;0;9;1;2;1;2;0;0;0;0;0;0;1;2;4.408546844483277;6.6662568019459485;0;0;0.09
1;0;0;0;41;1;0;1;0;2;0;2;2;0;1;1;2;4.505902184329423;8.224364564811577;0;0;0.04
0;0;0;0;26;1;0;0;0;2;2;0;0;0;0;1;1;4.020877410340228;7.249854511468482;0;0;0.06
0;0;1;0;33;1;0;0;0;2;0;2;0;0;1;1;1;4.00277736869661;7.527417370279605;0;0;0.0
1;0;1;1;68;1;0;1;0;2;2;2;2;2;1;0;1;4.670489652108734;8.898843634758363;0;0;0.03
0;1;1;0;65;1;0;1;0;2;2;2;2;2;2;1;1;4.671425981765156;8.813810227925597;0;0;0.05
1;0;0;0;55;1;0;0;0;2;0;2;0;2;1;1;2;4.177459468932607;8.196519498003813;0;0;0.06
1;0;0;0;20;1;2;1;0;0;2;0;2;0;0;1;2;4.49647076906475;7.474460165489695;1;1;0.83
1;0;0;0;19;1;0;1;0;0;0;2;0;2;1;1;1;4.485259889315534;7.454112125787783;0;0;0.09
0;0;0;0;45;1;2;1;0;0;2;0;0;2;0;1;1;4.5031374604229395;8.341207520439788;0;0;0.47
0;0;1;1;70;1;0;2;1;1;1;1;1;1;2;1;1;3.0516399054922867;7.252904051082247;0;0;0.0
0;0;0;0;2;1;0;1;0;0;0;0;2;0;0;1;2;4.391357962102766;5.1089711948171175;1;1;0.96
0;0;0;0;27;1;2;1;0;0;0;0;2;2;0;1;3;4.559649670686282;7.910443866346757;1;1;0.85
0;0;1;0;12;1;0;2;1;1;1;1;1;1;2;1;2;3.0469005601283903;5.581803146868408;0;0;0.0
1;0;0;1;72;0;1;0;2;2;2;2;2;2;2;0;1;4.222444564849416;8.449492342051977;0;0;0.0
1;0;0;0;12;1;2;1;0;0;0;0;2;2;0;0;2;4.559649670686282;7.068640374499775;0;0;0.22
0;1;0;0;5;1;0;1;0;0;0;0;0;0;0;1;3;4.249209272783016;5.766757273817589;1;1;0.81
1;1;1;0;71;1;2;1;2;2;2;0;2;2;0;1;2;4.686750172980514;8.950863435163523;0;0;0.15
1;1;0;0;35;1;0;0;0;0;2;2;2;2;1;1;2;4.30406509320417;7.8128839461501;0;0;0.07
1;0;1;1;70;1;2;1;2;2;2;2;2;2;2;0;1;4.751432692966343;8.967414943150516;0;0;0.01
0;0;0;0;31;1;2;1;0;0;0;0;0;0;0;1;2;4.344454561766125;7.709218603025541;0;0;0.14
1;0;1;1;52;1;2;1;0;0;2;2;0;2;2;1;0;4.577284982498556;8.515441658377432;1;1;0.7
1;1;0;0;37;1;2;1;0;0;2;0;2;2;0;1;2;4.625952725170619;8.228190246997041;1;1;0.9
1;0;0;0;69;1;2;1;0;2;0;2;2;2;1;1;0;4.660604892876192;8.884797195017596;1;1;0.71
1;1;1;0;30;1;2;1;0;0;0;0;0;0;0;0;3;4.368181227851829;7.763212617248543;0;0;0.17
0;0;0;0;33;1;2;1;2;0;0;0;0;2;0;1;2;4.517976974285714;8.003229315149744;0;0;0.09
1;1;1;0;54;1;2;1;0;2;2;2;2;2;2;1;2;4.713576059831878;8.712554361717995;0;0;0.09
0;0;0;0;59;1;2;0;2;0;0;2;0;2;1;0;0;4.244200317766478;8.311877279176583;0;0;0.0
1;1;0;0;55;0;1;0;2;2;0;0;2;0;0;1;2;3.825375198702474;7.816034000246114;0;0;0.39
1;1;1;0;69;0;1;0;0;0;2;0;0;0;1;1;1;3.427514689979529;7.6663624310138685;0;0;0.07
0;0;0;0;66;1;2;1;0;2;0;0;2;0;1;1;0;4.498697941477575;8.699698064740023;0;0;0.01
1;0;1;1;37;1;0;0;2;0;2;2;0;0;1;1;3;4.09016919081162;7.698074541294341;0;0;0.0
1;1;1;0;9;1;0;2;1;1;1;1;1;1;1;0;1;3.0373539482448106;5.2157506428910745;0;0;0.02
1;0;1;1;69;1;2;0;2;0;2;2;2;2;2;0;0;4.476199804691132;8.731513935983001;0;0;0.01
1;0;0;0;10;1;0;0;0;2;0;0;2;0;0;1;3;4.105119635390059;6.4613900483018005;0;0;0.09
1;0;0;1;40;1;0;0;2;2;0;0;0;0;0;1;3;4.029806041084529;7.668654561592901;1;0;0.08
1;0;0;1;13;1;0;0;0;0;0;0;2;2;0;0;1;4.210645017918261;6.724733477073789;0;0;0.06
0;0;0;0;6;1;2;1;0;2;0;0;2;0;0;1;2;4.511957804265912;6.258242135442253;1;1;0.76
0;0;1;1;69;1;0;2;1;1;1;1;1;1;2;0;0;3.0516399054922867;7.199304862960407;0;0;0.0
0;1;1;0;66;1;2;1;0;2;2;2;2;2;1;1;1;4.692264892839025;8.87946544117072;0;0;0.07
1;0;0;0;11;1;2;0;0;0;2;0;0;0;0;0;2;4.00277736869661;6.411818267709897;1;1;0.81
1;0;1;1;46;1;0;0;2;0;2;2;0;0;1;0;3;4.05871738457895;7.84819213268437;0;0;0.01
0;0;0;0;6;1;0;1;0;0;0;0;2;2;0;0;2;4.5031374604229395;6.360611392542035;1;1;0.9
0;0;1;1;56;1;2;1;2;0;2;2;2;2;0;1;3;4.7059200890882344;8.691818541575723;0;0;0.12
1;0;1;1;70;1;2;2;1;1;1;1;1;1;2;0;1;3.263849190510932;7.490613150647503;0;0;0.01
0;0;1;1;33;1;2;0;0;0;2;2;2;2;1;1;2;4.383899879055562;7.836922748669972;0;0;0.05
0;0;1;1;72;1;2;0;2;2;0;2;0;0;2;0;1;4.21582445975981;8.468276019181623;0;0;0.03
0;0;1;0;3;1;2;1;0;0;0;0;2;2;0;1;2;4.566429357671661;5.68306943305866;1;1;0.96
0;0;0;1;19;1;0;0;0;0;0;2;0;0;0;0;3;3.9080149840306073;6.861344781159474;0;0;0.03
0;1;0;0;5;0;1;0;0;0;0;0;2;2;0;0;2;3.8437441646748516;5.293304824724492;1;1;0.83
0;0;1;0;71;1;0;0;0;2;2;2;2;2;2;1;1;4.403054001865957;8.649282294440976;0;0;0.0
1;0;1;0;8;1;0;1;2;0;0;0;0;0;0;1;2;4.324132656254979;6.414933279655721;1;1;0.8
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;1;3.070375816549757;3.070375816549757;0;0;0.05
0;0;0;0;1;1;0;1;0;0;0;0;2;0;0;1;2;4.390118804571218;4.390118804571218;1;1;0.99
0;0;0;0;61;1;2;1;2;2;2;2;2;2;1;1;3;4.754451888703846;8.852900850107938;0;0;0.0
0;0;1;1;71;0;1;0;2;2;0;2;2;2;2;0;0;4.1059436980654525;8.324493972476102;0;0;0.0
0;0;1;0;68;1;2;1;0;2;2;0;0;0;1;0;1;4.471067201464611;8.659378282550213;0;0;0.05
1;0;0;0;46;0;1;0;0;0;2;2;0;0;1;0;1;3.5467396869528134;7.338790663201832;0;0;0.05
1;0;0;0;33;1;2;1;2;0;0;0;0;0;1;0;0;4.395682961121367;7.864919204065872;0;0;0.01
0;0;1;1;53;1;2;1;2;2;2;2;0;2;2;1;0;4.654436427291009;8.624683437587189;0;0;0.02
0;1;1;0;50;1;2;1;2;2;2;0;2;2;0;0;0;4.698205051955281;8.60022834034495;0;0;0.35
0;0;0;0;57;0;1;0;2;0;2;2;0;0;1;1;1;3.7400477406883357;7.722788178782065;0;0;0.0
0;0;1;1;54;1;0;2;1;1;1;1;1;1;2;1;0;3.0610517396746335;6.997001656496332;0;0;0.0
0;1;1;0;60;1;2;1;0;2;2;0;2;2;0;1;2;4.671893818030999;8.764404770064148;0;0;0.07
0;1;1;0;28;1;2;1;0;0;0;2;2;2;0;1;1;4.627909672957581;7.942077904433863;1;1;0.86
0;0;1;1;1;1;0;1;0;0;0;0;2;0;0;1;3;4.395066248181685;4.395066248181685;1;1;0.87
1;0;1;1;29;1;2;1;0;0;2;0;0;2;0;1;2;4.502029427068578;7.900766282268976;1;1;0.8
0;0;1;1;10;1;0;0;0;2;0;2;0;2;0;1;2;4.197201947661808;6.426326632066933;0;0;0.07
1;0;0;1;43;0;1;0;2;2;2;0;0;0;0;1;2;3.724487881581304;7.556872199035862;0;0;0.11
1;1;1;0;13;1;0;1;0;0;0;0;0;0;0;0;0;4.268997904375876;6.745353989623313;0;0;0.12
0;0;1;0;43;1;0;0;2;0;2;2;2;2;2;1;2;4.379523504455763;8.149399520029084;0;0;0.02
1;0;1;1;19;1;2;1;0;0;0;0;0;2;0;1;2;4.438525108579144;7.290804347805969;1;1;0.83
1;0;1;1;1;1;0;1;0;0;0;0;2;2;0;1;2;4.511957804265912;4.511957804265912;0;0;0.35
0;0;0;0;69;1;0;0;2;0;2;2;2;2;2;1;1;4.424247650107844;8.622687698096867;0;0;0.0
0;0;1;0;61;1;0;2;1;1;1;1;1;1;2;0;1;3.056356895370426;7.15445909470536;0;0;0.0
1;0;1;0;43;1;2;0;2;2;0;2;0;0;0;0;0;4.208417018481948;7.975341189045124;0;0;0.09
0;0;1;0;6;1;0;2;1;1;1;1;1;1;0;0;0;3.0204248861443626;4.9924713234685845;1;0;0.31
1;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;3;3.9560398908449206;3.9560398908449206;1;1;0.77
1;0;1;0;56;1;0;1;0;0;0;0;2;2;0;0;3;4.507557357121091;8.507940517144112;0;0;0.14
0;0;1;0;70;0;1;0;2;2;2;2;2;2;2;0;0;4.182813210209709;8.413142928113883;0;0;0.01
1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;3.8416005411316;3.8416005411316;1;1;0.91
1;0;1;1;49;1;2;1;0;2;2;0;2;0;1;1;2;4.550185877655332;8.416521665244543;0;0;0.05
0;0;0;0;6;1;0;0;0;0;0;2;0;0;0;1;0;3.9249392306946924;5.592292098622838;1;1;0.88
0;0;1;1;32;1;0;0;2;2;2;2;0;2;2;0;3;4.312140507209715;7.748395310848131;0;0;0.01
0;1;1;0;72;1;2;1;2;0;2;2;2;2;2;1;3;4.707275408925245;8.996695316779933;0;0;0.04
1;0;0;1;37;1;0;0;2;2;0;2;0;0;2;0;1;4.134366236571586;7.742119863957441;0;0;0.0
0;0;1;0;69;1;0;1;2;2;0;2;2;2;1;1;1;4.676560182074764;8.889156667870047;0;0;0.07
0;0;1;0;26;1;0;0;0;2;2;2;2;2;0;0;0;4.417635062141249;7.639906803135313;0;0;0.04
0;0;1;1;58;1;2;1;0;2;2;0;2;2;1;1;1;4.665324108807838;8.736553595645178;0;0;0.08
1;0;0;0;24;1;2;0;0;0;0;2;0;0;1;0;0;4.018183201256536;7.125484197594848;0;0;0.01
1;0;1;1;5;1;0;2;1;1;1;1;1;1;1;0;2;3.070375816549757;4.609660091260944;0;0;0.0
1;0;1;1;15;1;0;2;1;1;1;1;1;1;0;1;2;3.044522437723423;5.666599683528485;1;1;0.66
0;0;1;1;30;1;0;2;1;1;1;1;1;1;2;0;3;3.0301337002713233;6.397346235101363;0;0;0.0
0;0;1;0;55;1;2;0;2;2;0;2;0;0;1;1;1;4.205438609727688;8.149919420682004;0;0;0.0
0;0;1;0;25;0;1;0;0;0;0;0;2;0;0;1;0;3.5553480614894135;6.74993119378857;1;1;0.8
1;1;1;0;10;1;0;1;0;2;2;2;2;0;0;1;3;4.537961436294641;6.8406534754414015;1;1;0.87
1;0;1;1;44;0;1;0;2;2;2;2;0;2;2;1;1;4.008241863168689;7.773257852024187;0;0;0.01
0;0;0;0;47;1;0;0;2;2;0;2;0;0;1;1;3;4.092676505121403;7.942380005817831;0;0;0.0
0;0;1;1;13;1;0;1;0;0;0;0;2;2;0;0;2;4.492561241605437;7.10971605102844;1;1;0.87
0;0;1;1;49;1;2;1;0;2;2;2;2;2;2;1;0;4.690889061390629;8.574367160690755;1;1;0.65
0;0;1;0;64;1;0;1;2;0;0;2;2;2;1;1;3;4.583946549536464;8.750738456843377;0;0;0.02
1;0;0;0;1;1;0;2;1;1;1;1;1;1;0;0;3;3.0007198150650303;3.0007198150650303;0;0;0.01
1;0;0;0;20;1;0;0;0;0;0;2;0;0;0;0;3;3.9318256327243257;6.911797099808469;0;0;0.08
0;0;1;0;37;0;1;0;2;0;0;2;2;0;2;0;2;3.8372994592322094;7.374064592639601;0;0;0.0
1;0;1;1;30;1;2;1;0;0;0;0;2;0;0;0;2;4.4595662121293;7.828416446573827;0;0;0.2
0;0;0;0;38;1;2;0;2;2;2;0;2;2;1;0;0;4.443827035579329;8.067352908713396;0;0;0.08
0;1;0;0;1;1;2;1;0;0;0;0;0;0;0;1;3;4.323470185213858;4.323470185213858;1;1;0.93
0;0;0;0;37;1;0;0;0;0;0;0;2;2;0;1;2;4.185859671057874;7.7605522770716195;1;1;0.72
0;0;1;0;52;0;1;0;2;2;2;2;2;2;2;0;1;4.208417018481948;8.111057858757768;0;0;0.01
1;0;0;1;71;1;0;0;2;2;2;2;2;0;2;1;1;4.355425952876702;8.616803204582302;0;0;0.01
1;0;0;0;26;1;0;1;0;2;2;0;2;0;0;0;2;4.508659285607248;7.756323760359912;1;1;0.8
1;0;0;0;66;1;2;0;2;2;2;0;0;2;2;1;1;4.3254562831854875;8.476246189082831;0;0;0.0
1;0;1;0;72;1;2;1;2;2;2;2;2;2;2;1;1;4.770260805853684;9.05898245541934;0;0;0.0
1;0;0;1;25;0;1;0;2;0;0;0;2;0;1;1;1;3.7293013686128518;6.878892734297036;0;0;0.05
1;0;1;1;69;1;2;1;2;2;2;2;2;2;2;1;0;4.747970984619762;8.944654597396298;0;0;0.1
1;0;1;1;53;1;2;0;2;2;0;0;0;2;2;0;0;4.258445572902527;8.212581959303028;0;0;0.0
0;0;0;0;12;1;0;1;0;0;2;0;2;2;1;0;3;4.56954300834494;7.01764054251138;1;1;0.79
1;0;0;0;26;1;0;1;0;0;2;2;2;2;0;1;2;4.6016640466588035;7.839131648274333;0;0;0.18
1;0;0;0;21;1;0;0;0;0;2;0;0;2;0;0;3;4.137563681342077;7.24036291478691;0;0;0.07
0;0;0;1;1;1;0;1;0;0;0;0;2;2;0;1;2;4.503691017038237;4.503691017038237;0;0;0.3
1;0;0;0;48;1;2;1;2;0;0;2;0;2;0;1;2;4.5685062016165;8.399827568630979;0;0;0.21
0;0;1;0;26;0;1;0;2;0;2;0;0;0;1;0;1;3.594568774642695;6.887144325078013;0;0;0.06
1;0;1;0;60;1;0;2;1;1;1;1;1;1;2;0;3;3.0421386463681466;7.138192169123812;0;0;0.0
1;0;0;0;18;1;0;2;1;1;1;1;1;1;0;0;3;3.0081547935525483;5.806188630487591;0;0;0.03
0;1;0;0;10;0;1;0;0;0;0;2;0;0;0;1;2;3.4226326623822203;5.678122727875623;1;1;0.8
1;0;1;1;5;1;2;1;2;0;2;0;0;0;0;1;2;4.448516375942715;6.119747817398232;1;0;0.43
0;0;0;1;4;1;0;2;1;1;1;1;1;1;1;1;3;3.0633909220278057;4.45143608604605;0;0;0.01
1;0;1;1;65;1;2;2;1;1;1;1;1;1;2;0;1;3.248434627109745;7.447809553408257;0;0;0.0
1;0;1;1;70;1;2;2;1;1;1;1;1;1;2;0;3;3.2714682749873716;7.447838688815063;0;0;0.0
1;0;0;0;18;1;2;1;0;0;2;0;0;2;0;1;1;4.51852237926242;7.376664559646836;1;0;0.39
1;0;0;1;62;1;0;2;1;1;1;1;1;1;2;0;0;3.044522437723423;7.131778443323355;0;0;0.02
0;0;1;1;66;1;0;0;2;0;0;0;2;0;2;1;2;4.1067670822206574;8.293499488796547;0;0;0.01
0;0;1;1;65;1;2;0;2;2;0;2;2;2;2;1;0;4.42484663185681;8.559505275201854;0;0;0.06
0;1;0;0;3;1;0;1;0;0;0;0;0;0;0;1;2;4.26689632742025;5.465948207931988;1;1;0.81
0;0;0;0;34;1;0;2;1;1;1;1;1;1;0;0;3;3.0610517396746335;6.51352680279996;0;0;0.05
1;0;1;1;16;1;2;1;0;0;2;0;2;0;0;1;0;4.519612297626445;7.274618149308359;0;0;0.21
0;0;0;0;54;1;2;1;2;0;2;0;2;2;1;1;0;4.653484046266642;8.637648209701036;1;1;0.69
0;1;0;0;50;1;2;1;0;0;2;2;2;2;0;1;2;4.662967284714308;8.560894237487332;0;0;0.16
1;0;1;0;71;1;0;1;0;2;2;2;2;2;2;1;2;4.665794807804526;8.894635982950636;0;0;0.08
0;0;0;0;10;1;2;1;0;0;0;0;0;0;0;1;2;4.327438444389479;6.6854238977684854;1;1;0.94
0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;1;2;3.9473901492654373;3.9473901492654373;1;1;0.77
1;0;0;0;18;1;2;2;1;1;1;1;1;1;1;0;3;3.2088254890146994;6.053264948013429;0;0;0.01
1;0;0;0;4;1;0;0;0;0;0;2;2;0;0;1;2;4.131961425793407;5.523059639225943;0;0;0.09
0;0;1;1;58;1;2;0;2;0;2;2;2;0;2;0;3;4.341204640153626;8.39315941049279;0;0;0.0
0;0;1;0;56;1;2;1;2;0;0;0;2;2;1;1;2;4.59511985013459;8.570089200769734;0;0;0.03
1;0;0;0;2;1;0;1;0;0;0;0;2;0;0;1;2;4.3975308212098465;4.980519670191632;1;1;0.95
1;0;1;0;32;1;2;1;0;0;2;0;0;0;0;1;2;4.380775852772229;7.803414640247219;1;0;0.36
1;0;1;1;56;0;1;0;2;2;0;2;2;0;1;1;3;3.970291913552122;7.96759208869884;0;0;0.0
1;0;0;0;36;1;2;1;0;0;0;0;0;2;0;1;2;4.45143608604605;8.023273847716606;1;1;0.92
0;0;0;0;4;1;2;0;0;0;0;2;2;0;0;1;3;4.180522258463153;5.537334267018537;0;0;0.43
1;0;0;0;53;1;2;1;0;0;0;0;2;0;0;0;0;4.4595662121293;8.415880029715748;1;1;0.7
1;0;0;0;10;1;0;0;0;0;0;0;0;0;0;1;1;3.845883202923601;6.080390756302384;0;0;0.23
1;0;0;0;4;0;1;0;0;0;0;2;0;0;0;0;2;3.449987545831587;4.782479200958502;0;0;0.1
1;0;1;1;1;1;0;2;1;1;1;1;1;1;0;0;3;3.039749158970765;3.039749158970765;1;1;0.74
